"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
9,"_Overall-score_100taps.json","Sustainability and","These credits are then added together to produce a single overall score on a scale of Pass, Good, Very Good, Excellent and Outstanding...","http://planbuild.southwark.gov.uk/documents/?GetDocument=%7B%7B%7B!wtYTXEBY1ma9GifPZpKk1Q%3D%3D!%7D%7D%7D"
10,"_Overall-score_100taps.json","PDF Nutrient Profiling Technical Guidance April 2009","3. Work out overall score. Nutrient Profiling Technical Guidance April 2009. • If a food scores less than 11 'A' points then the overall score is calculated as follows","https://www.food.gov.uk/sites/default/files/multimedia/pdfs/techguidenutprofiling.pdf"
11,"_Overall-score_100taps.json","PDF Overall score","Overall score. Consequently there is a strong link between the settlement pattern, the historic routeways and the historic landscape character of the irregular fields.","https://www.lichfielddc.gov.uk/Council/Planning/The-local-plan-and-planning-policy/Resource-centre/Evidence-base/Built-historic-environment/Downloads/Historic-environment-character-assessment-HECA/Appendix-4-burntwood-hecz-assessments.pdf"
12,"_Overall-score_100taps.json","How to get a mortgage if you're struggling | nidirect | Bad credit score?","This makes up the basis of your credit score, but there are many other factors that could affect your overall score.","https://www.nidirect.gov.uk/articles/how-get-mortgage-if-you%E2%80%99re-struggling"
13,"_Overall-score_100taps.json","PDF City and county of cardiff | Weighted Overall Score 3.36","Weighted Overall Score 3.36.","http://archive.cardiff.gov.uk/Government/english/Cabinet_Papers/99_11_17_Cab/Reports/Cab17NovWentlink.pdf"
14,"_Overall-score_100taps.json","Guidance : Guidance for data.gov.uk users, publishers and sysadmins","The resulting score is between 0 and 5 stars. The overall score is the highest of all the resources, so if you have 3 PDFs (score 1) and a CSV (score 3), then the overall score is 3. There is more...","http://guidance.data.gov.uk/five_stars_of_openness.html"
15,"_Overall-score_100taps.json","The Anholt-GfK Roper Nation Brands Index: 2016 report for Northern...","Northern Ireland was ranked 21st out of 50 nations on the 2016 Anholt GfK-Roper Nation Brands IndexSM (NBISM), with an overall score of 57.93.","https://www.executiveoffice-ni.gov.uk/news/anholt-gfk-roper-nation-brands-index-2016-report-northern-ireland"
16,"_Overall-score_100taps.json","PDF Sustainability Appraisal","The Plan should seek to minimise all aspects of waste disposal. HCC Response. overall scoring of the SA.","https://www.hertfordshire.gov.uk/media-library/documents/about-the-council/consultations/waste-local-plan/3.%20luc%20sustainability%20appraisal%20scoping%20report.pdf"
17,"_Overall-score_100taps.json","An Introduction to BREEAM and the","PASS, GOOD, VERY GOOD, EXCELLENT (70% overall score) or (since August 2008) OUTSTANDING (85% overall score).","https://www.islington.gov.uk/~/media/sharepoint-lists/public-records/environmentalprotection/information/guidance/20112012/20120303introductiontobreeamandcsh"
18,"_Overall-score_100taps.json","PDF Risk Assessment Method for Local Air | Score Awarded","Total for Operator Performance Appraisal. Range -10 to -5 105. Overall Score for the Process.","https://www.ipswich.gov.uk/sites/www.ipswich.gov.uk/files/Cemex_Risk_Assessment_20th_June_2012.pdf"
19,"_Overall-score_100taps.json","PDF Monitoring Surveys","Above factors will lead to an overall score taking into account, condition of windows, doors, possession, walls etc.","https://www.bradford.gov.uk/media/2866/appendixhmonitoringsurveys.pdf"
20,"_Overall-score_100taps.json","Introduction","Building For Life Very Good standard (overall score 16/20). Bristol Development Framework Core Strategy - Adopted June 2011. 123.","https://www.bristol.gov.uk/documents/20182/34540/Core%20Strategy%20WEB%20PDF%20%28low%20res%20with%20links%29_0.pdf/f350d129-d39c-4d48-9451-1f84713a0ed8"
21,"_Overall-score_100taps.json","PDF Commonwealth Scholarships","You must achieve an overall score of 6.5, with no less than 5.5 in each band. As a further condition of award, you may be required, by the CSC or your university...","http://cscuk.dfid.gov.uk/wp-content/uploads/2011/03/prospectus-scholarships-2016.pdf"
22,"_Overall-score_100taps.json","Estimating what proportion of the public will be able to use GOV.UK...","This gives the certified company a higher level of assurance about each piece of identity evidence, so fewer pieces of evidence are needed to reach the required overall score.","https://identityassurance.blog.gov.uk/2016/01/25/estimating-what-proportion-of-the-public-will-be-able-to-use-gov-uk-verify/"
23,"_Overall-score_100taps.json","PDF Public Assessment Report","The mean overall score carried out at any time point represented the primary variable. The overall score range between 0 and 9.","http://www.mhra.gov.uk/home/groups/par/documents/websiteresources/con239401.pdf"
24,"_Overall-score_100taps.json","PDF Annual Audit","The Council's overall score was 2. Overall Use of Resources score 1 2 3 4. Number of Authorities 7.","https://northampton.gov.uk/download/downloads/id/3661/audit-letter-200809.pdf"
25,"_Overall-score_100taps.json","PDF Annual","The overall score will be formally reported to the Council by the Audit Commission on 19 October 2009. Table 6. Managing finances.","https://democracy.wirral.gov.uk/documents/s9422/Armfin090923rep7a.pdf"
26,"_Overall-score_100taps.json","PDF Quality report","Perception of departmental and hospital management - Employees perception of the support and competence of hospital and management level management. Overall score 78% 72% 80%.","https://modgov.hillingdon.gov.uk/documents/s32328/Appendix%20D%20-%20RBH%20Quality%20Account%20Report.pdf"
27,"_Overall-score_100taps.json","PDF Contents","higher overall score of 22.6 compared to 20.6 for women. Younger people were generally more positive than older people, although the total score for all age groups was below the neutral point.","http://www.gamblingcommission.gov.uk/PDF/survey-data/Gambling-participation-in-2016-behaviour-awareness-and-attitudes.pdf"
28,"_Overall-score_100taps.json","PDF Sustainability Appraisal","(overall score up (overall score. to 59). (overall score 80. and above). Not assessed due to site within the built up area.","https://democracy.gedling.gov.uk/documents/s13246/Appendix%203.pdf"
29,"_Overall-score_100taps.json","PDF Olympic","· Therefore if net revenue is less than the fixed operating costs then E20 will be required to fund that deficit. Overall score 20.1%. 48.4%.","https://www.london.gov.uk/sites/default/files/olympic-stadium-review.pdf"
30,"_Overall-score_100taps.json","PDF Crown Prosecution Service","Groups of fewer than 10 respondents will not be reported on, however their responses do contribute to the overall scores for the unit and organisation they belong to and the overall Civil Service results.","https://www.cps.gov.uk/sites/default/files/cps_survey_highlights_2017.pdf"
"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
1,"_Predictive-analytics_100taps.json","Predictive analytics: the science of non-compliance - Civil Service...","This approach is called 'predictive analytics' and is one of the main categories of analytics. This means using the patterns of past behaviour to predict behaviour in the future.","https://quarterly.blog.gov.uk/2015/01/27/predictive_analytics/"
2,"_Predictive-analytics_100taps.json","Big Data Predictive Analytics - Digital Marketplace","The analytics environment enables customer generation and execution of predictive and risk stratification modelling for the target domain at scale.","https://www.digitalmarketplace.service.gov.uk/g-cloud/services/130124827127484"
3,"_Predictive-analytics_100taps.json","Search the database of UK suppliers' trade profiles - trade.great.gov.uk","Find the right UK company to do business with from thousands of international trade profiles...","https://trade.great.gov.uk/search/?term=tin"
4,"_Predictive-analytics_100taps.json","Pay Attention To Analytics Data to Predict Future Outcomes - London...","What is Predictive Analytics? Predictive analytics is the process of mining data, studying that data, and using that information to forecast future events.","https://data.london.gov.uk/blog/pay-attention-to-analytics-data-to-predict-future-outcomes/"
5,"_Predictive-analytics_100taps.json","HOLMES PREDICTIVE ANALYTICS LIMITED - Overview...","HOLMES PREDICTIVE ANALYTICS LIMITED - Free company information from Companies House including registered office address, filing history, accounts, annual return, officers, charges...","https://beta.companieshouse.gov.uk/company/10496967"
6,"_Predictive-analytics_100taps.json","Keeping children safer by using predictive analytics in social care risk...","Predictive analytics have already been used by the NHS, Department for Work and Pensions, London Fire Brigade, and a number of London local authorities.","https://www.londoncouncils.gov.uk/our-key-themes/our-projects/london-ventures/current-projects/childrens-safeguarding"
7,"_Predictive-analytics_100taps.json","PDF Commissioner's monitoring board","Predictive Analytics Procurement. Consideration was given to the purchase of the same statistical modelling software as used by A&S in its predictive analytics project.","http://www.wiltshire-pcc.gov.uk/Document-Library/CMB-minutes/2015/Monday-12-October-2015.pdf"
8,"_Predictive-analytics_100taps.json","PDF Final Report","Predictive Analytics/Big Data. Indeed, industries with a full-time focus on fraud (e.g. Banking, Insurance, healthcare) have already adopted next generation solutions for predictive analytics.","https://www.food.gov.uk/sites/default/files/NSF%20Final%20report.pdf"
9,"_Predictive-analytics_100taps.json","PDF Learning from the CIVIL society","Predictive Analytics and Data Mining: Concepts and Practice with RapidMiner, Morgan Kaufmann Rick Davies and Anne-Marie O'Riordan, 2015.","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/497363/learning-brief-predictive-modelling.pdf"
